Job Title,Company,Category,Resume,Timestamp,Status
DevOps Engineer,PRIMUS Global Solutions (PRIMUS UK & Europe),N/A,N/A,2026-08-24 19:31:03,Skipped (Pre-check)
DevSecOps Engineer,BOSS ERP Consulting,Cloud / Network,cloud.pdf,2026-08-24 19:31:23,Applied
Platform Architect,F5 Consultants,Unclassified,N/A,2026-08-24 19:31:28,Skipped (Unclassified)
DevSecOps Engineer - AI,HCLTech,N/A,N/A,2026-08-24 19:33:09,Skipped (Pre-check)
DevOps Engineer,PRIMUS Global Solutions (PRIMUS UK & Europe),N/A,N/A,2026-08-24 19:33:51,Skipped (Pre-check)
MLOps manager,Uniting Ambition,Cloud / Network,cloud.pdf,2026-08-24 19:34:10,Applied
Principal Platform Engineer,LinuxRecruit,Cloud / Network,cloud.pdf,2026-08-24 19:36:21,Skipped (Seniority)
Network Automation Engineer - Remote,Vallum Associates,Unclassified,N/A,2026-08-24 19:38:05,Skipped (Unclassified)
Automation Engineer (Inside IR35),NES Fircroft,Unclassified,N/A,2026-08-24 19:38:19,Skipped (Unclassified)
Automation Engineer,Tundra Technical Solutions,Unclassified,N/A,2026-08-24 19:38:34,Skipped (Unclassified)
Automation Engineer,MVW Technology | Certified B Corporation™,Unclassified,N/A,2026-08-24 19:38:48,Skipped (Unclassified)
Automation Test Manager / Automation Architect – Playwright & AWS,Cognizant,Unclassified,N/A,2026-08-24 19:39:02,Skipped (Unclassified)
Automation Engineer (Cryptography & PKI Infrastructure),HCLTech,Cloud / Network,cloud.pdf,2026-08-24 19:40:13,Applied
Automation Engineer - Power Platform & AI,Nigel Frank International,AI / ML,AI.pdf,2026-08-24 19:40:33,Applied
AI Automation Engineer,Digital Waffle,AI / ML,AI.pdf,2026-08-24 19:40:51,Applied
Cloud Security Lead Architect,Atyeti Inc,Cloud / Network,cloud.pdf,2026-08-24 19:42:38,Skipped (Seniority)
Cloud Security Architect,XpertDirect,Cloud / Network,cloud.pdf,2026-08-24 19:42:52,Skipped (Seniority)
Cloud Architect,Experis UK,Cloud / Network,cloud.pdf,2026-08-24 19:43:45,Applied
Enterprise Cloud Architect,BGTS International,Cloud / Network,cloud.pdf,2026-08-24 19:44:09,Applied
Microsoft Cloud Infrastructure Architect,Intelligent Talent Solutions Limited,Cloud / Network,cloud.pdf,2026-08-24 19:44:12,Skipped (Seniority)
Microsoft Cloud Solution Architect (Ref: 197672),Forsyth Barnes,Unclassified,N/A,2026-08-24 19:44:14,Skipped (Unclassified)
AWS Solutions Architect,Tata Technologies,Unclassified,N/A,2026-08-24 19:44:15,Skipped (Unclassified)
Infrastructure & Cloud Platform Manager,Delaney & Bourton,Cloud / Network,cloud.pdf,2026-08-24 19:46:33,Applied
Infrastructure Manager,Bentley Whitaker Search and Selection,Cloud / Network,cloud.pdf,2026-08-24 19:46:56,Applied
Infrastructure and Network Manager - Bristol - New,RedRock Resourcing,Cloud / Network,cloud.pdf,2026-08-24 19:47:16,Applied
Senior DevOps Engineer (Azure),Digital Waffle,Cloud / Network,cloud.pdf,2026-08-24 19:47:34,Applied
Site Reliability Engineer,Venquis,Cloud / Network,cloud.pdf,2026-08-24 19:50:08,Applied
Site Reliability Engineer SRE Kubernetes,Client Server,Cloud / Network,cloud.pdf,2026-08-24 19:50:18,Applied
Infrastructure Engineer,Adria Solutions Ltd,N/A,N/A,2026-08-24 19:54:12,Skipped (Pre-check)
DevOps Engineer,PRIMUS Global Solutions (PRIMUS UK & Europe),N/A,N/A,2026-08-24 19:54:21,Skipped (Pre-check)
"Cloud Network Engineer - Trading Firm - £130,000-£250,000 - Remote",Hunter Bond,Cloud / Network,cloud.pdf,2026-08-24 19:55:08,Applied
Senior DevOps Specialist | Remote,CodeGeniusRecruit,N/A,N/A,2026-08-25 08:34:38,Skipped (Pre-check)
Salesforce DevOps Evangelist (UK),Flosum,N/A,N/A,2026-08-25 08:34:50,Skipped (Pre-check)
Cloud DevOps,Accenture,N/A,N/A,2026-08-25 08:34:51,Skipped (Pre-check)
DevSecOps Engineer,Tiro Partners Limited,N/A,N/A,2026-08-25 08:35:28,Skipped (Pre-check)
DevSecops Engineer,Ascendion,N/A,N/A,2026-08-25 08:35:29,Skipped (Pre-check)
DevSecOps Engineer,BOSS ERP Consulting,N/A,N/A,2026-08-25 08:35:35,Skipped (Pre-check)
Senior DevOps Engineer - Data & Insights (Legal) - £90K - Terraform/ Azure,La Fosse,Cloud / Network,cloud.pdf,2026-08-25 08:37:24,Applied
MLOps manager,Uniting Ambition,N/A,N/A,2026-08-25 08:37:26,Skipped (Pre-check)
ML Ops Engineer,SPG Resourcing,Unclassified,N/A,2026-08-25 08:37:32,Skipped (Unclassified)
MLOPs Engineer with Azure,Gazelle Global,Cloud / Network,cloud.pdf,2026-08-25 08:37:43,Applied
MLOps/AIOps Architect,Quantiphi,Cloud / Network,cloud.pdf,2026-08-25 08:37:47,Skipped (Seniority)
Lead Platform Engineer,LinuxRecruit,N/A,N/A,2026-08-25 08:38:51,Skipped (Pre-check)
Senior Platform Engineer,Lawrence Harvey,Cloud / Network,cloud.pdf,2026-08-25 08:39:32,Applied
Platform Engineer,Arrows,Cloud / Network,cloud.pdf,2026-08-25 08:39:54,Applied
Platform Engineer,Morson Edge,Cloud / Network,cloud.pdf,2026-08-25 08:40:22,Applied
Platform Engineer (Ansible) – London,Gravitas Recruitment Group (Global) Ltd,N/A,N/A,2026-08-25 08:40:27,Skipped (Pre-check)
Platform Engineer,Maxwell Bond,Cloud / Network,cloud.pdf,2026-08-25 08:40:42,Applied
Platform Engineer,Trust In SODA,Cloud / Network,cloud.pdf,2026-08-25 08:40:57,Applied
Senior Platform Engineer (EKS),FORT,N/A,N/A,2026-08-25 08:40:59,Skipped (Pre-check)
Senior Platform Engineer,WeDo,Cloud / Network,cloud.pdf,2026-08-25 08:41:11,Applied
Automation Engineer (Inside IR35),NES Fircroft,Unclassified,N/A,2026-08-25 08:42:17,Skipped (Unclassified)
Network Automation Engineer - Remote,Vallum Associates,Unclassified,N/A,2026-08-25 08:42:24,Skipped (Unclassified)
Automation Engineer,Tundra Technical Solutions,Unclassified,N/A,2026-08-25 08:42:32,Skipped (Unclassified)
Automation Test Manager / Automation Architect – Playwright & AWS,Cognizant,Unclassified,N/A,2026-08-25 08:42:39,Skipped (Unclassified)
Automation Engineer,MVW Technology | Certified B Corporation™,Unclassified,N/A,2026-08-25 08:42:46,Skipped (Unclassified)
AI Automation Engineer,Digital Waffle,N/A,N/A,2026-08-25 08:42:51,Skipped (Pre-check)
Integration Automation Engineer,HCLTech,Unclassified,N/A,2026-08-25 08:43:07,Skipped (Unclassified)
Network Automation Engineer,La Fosse,Unclassified,N/A,2026-08-25 08:43:09,Skipped (Unclassified)
Automation Engineer,Clear.,Unclassified,N/A,2026-08-25 08:43:25,Skipped (Unclassified)
Information Technology Infrastructure Manager,Ascendion,Cloud / Network,cloud.pdf,2026-08-25 08:46:09,Applied
DevSecOps Platform Engineer,Persistent Systems,N/A,N/A,2026-08-25 08:46:13,Skipped (Pre-check)
Tech Lead DevOps/Cloud Engineer,Leading $30B Investment Management firm,N/A,N/A,2026-08-25 08:46:14,Skipped (Pre-check)
Infrastructure & Cloud Platform Manager,Delaney & Bourton,N/A,N/A,2026-08-25 08:46:15,Skipped (Pre-check)
Platform Engineer,TESTQ Technologies,N/A,N/A,2026-08-25 08:46:16,Skipped (Pre-check)
Infrastructure Manager,Bentley Whitaker Search and Selection,N/A,N/A,2026-08-25 08:46:17,Skipped (Pre-check)
Lead DevSecOps Engineer,Acceler8 Talent,N/A,N/A,2026-08-25 08:46:18,Skipped (Pre-check)
Platform Engineer,Trust In SODA,N/A,N/A,2026-08-25 08:46:19,Skipped (Pre-check)
Infrastructure Lead,Cloud Decisions,Cloud / Network,cloud.pdf,2026-08-25 08:46:35,Applied
Platform Engineer,Maxwell Bond,N/A,N/A,2026-08-25 08:46:39,Skipped (Pre-check)
Linux Site Reliability Engineer (Low Latency),Signify Technology,Cloud / Network,cloud.pdf,2026-08-25 08:46:51,Applied
Platform Engineer,Morson Edge,N/A,N/A,2026-08-25 08:46:54,Skipped (Pre-check)
Security Engineer,RC Fornax,Unclassified,N/A,2026-08-25 08:47:00,Skipped (Unclassified)
Infrastructure Project Manager,TRIA,Cloud / Network,cloud.pdf,2026-08-25 08:47:15,Applied
Infrastructure and Network Manager - Bristol - New,RedRock Resourcing,N/A,N/A,2026-08-25 08:47:19,Skipped (Pre-check)
Infrastructure Engineer,Burns Sheehan,Cloud / Network,cloud.pdf,2026-08-25 08:47:38,Applied
Infrastructure Team Lead,Inara,Cloud / Network,cloud.pdf,2026-08-25 08:48:00,Applied
Infrastructure Project Manager,La Fosse,Cloud / Network,cloud.pdf,2026-08-25 08:48:22,Applied
Infrastructure Systems & Cloud Manager (Global),Ingenico,Cloud / Network,cloud.pdf,2026-08-25 08:48:37,Applied
Head of Technical Department,Kevin Edward,Unclassified,N/A,2026-08-25 08:48:42,Skipped (Unclassified)
Senior Site Reliability Engineer,Trust In SODA,Cloud / Network,cloud.pdf,2026-08-25 08:50:23,Applied
Site Reliability Engineer,Venquis,N/A,N/A,2026-08-25 08:50:25,Skipped (Pre-check)
DevOps / SRE Engineer,Intelliswift - An LTTS Company,Cloud / Network,cloud.pdf,2026-08-25 08:50:36,Applied
Cloud Engineer,Harnham,Cloud / Network,cloud.pdf,2026-08-25 08:52:11,Applied
AWS Cloud Engineer,IT Recruitment Solutions,Cloud / Network,cloud.pdf,2026-08-25 08:52:27,Applied
AWS Cloud Engineer,Understanding Recruitment NFP,Cloud / Network,cloud.pdf,2026-08-25 08:52:40,Applied
DevOps Engineer,Methods,N/A,N/A,2026-08-25 08:52:42,Skipped (Pre-check)
Tech Lead DevOps/Cloud Engineer,Leading $30B Investment Management firm,N/A,N/A,2026-08-25 08:52:43,Skipped (Pre-check)
AWS Cloud Engineer,Infoplus Technologies UK Limited,Cloud / Network,cloud.pdf,2026-08-25 08:52:55,Applied
Azure Cloud Engineer,Levy Global,Cloud / Network,cloud.pdf,2026-08-25 08:53:14,Applied
Cloud Operations Engineer,McCabe & Barton,Unclassified,N/A,2026-08-25 08:53:17,Skipped (Unclassified)
Cloud Engineer,TechYard,Cloud / Network,cloud.pdf,2026-08-25 08:53:32,Applied
Security Cloud Engineer,Vallum Associates,Cloud / Network,cloud.pdf,2026-08-25 08:53:53,Applied
Cloud Platform Engineer,DesScanlanITRecruitment,N/A,N/A,2026-08-25 08:53:58,Skipped (Pre-check)
Senior Cloud Engineer,Entrust,Cloud / Network,cloud.pdf,2026-08-25 08:54:17,Applied
Cloud Operations Engineer,SearchWorks,Unclassified,N/A,2026-08-25 08:54:21,Skipped (Unclassified)
Infrastructure Engineer,McNally Recruitment Ltd,Cloud / Network,cloud.pdf,2026-08-25 08:56:24,Applied
Infrastructure Engineer,SmartChoice International Limited,Cloud / Network,cloud.pdf,2026-08-25 08:56:46,Applied
Infrastructure Engineer,Hydrogen Group,Cloud / Network,cloud.pdf,2026-08-25 08:57:09,Applied
DevOps Engineer,Methods,N/A,N/A,2026-08-25 08:57:12,Skipped (Pre-check)
Infrastructure Engineer,Arrows,Cloud / Network,cloud.pdf,2026-08-25 08:57:23,Applied
SRE/Infrastructure Engineers,DNS Info Ltd,Cloud / Network,cloud.pdf,2026-08-25 08:57:39,Applied
Infrastructure Engineer,Computappoint,Cloud / Network,cloud.pdf,2026-08-25 08:57:52,Applied
DevOps / SRE Engineer,Intelliswift - An LTTS Company,N/A,N/A,2026-08-25 08:57:54,Skipped (Pre-check)
Cloud Engineer,TechYard,N/A,N/A,2026-08-25 08:57:55,Skipped (Pre-check)
Senior Infrastructure Engineer,Peaple Talent,Cloud / Network,cloud.pdf,2026-08-25 08:58:12,Applied
Infrastructure Engineer,Atarus,Cloud / Network,cloud.pdf,2026-08-25 08:58:24,Applied
Azure Cloud Engineer,Levy Global,N/A,N/A,2026-08-25 08:58:28,Skipped (Pre-check)
DevSecOps Engineer,Tiro Partners Limited,N/A,N/A,2026-08-26 08:31:07,Skipped (Pre-check)
DevSecops Engineer,Ascendion,N/A,N/A,2026-08-26 08:31:20,Skipped (Pre-check)
DevSecOps Engineer,BOSS ERP Consulting,N/A,N/A,2026-08-26 08:32:03,Skipped (Pre-check)
Platform Engineer (P4),Jobgether,N/A,N/A,2026-08-26 08:35:52,Skipped (Pre-check)
Principal Platform Engineer,LinuxRecruit,Cloud / Network,cloud.pdf,2026-08-26 08:36:41,Skipped (Seniority)
Platform automation engineer,Cierti,Unclassified,N/A,2026-08-26 08:38:15,Skipped (Unclassified)
Network Automation Engineer - Remote,Vallum Associates,Unclassified,N/A,2026-08-26 08:38:50,Skipped (Unclassified)
Automation Engineer,MVW Technology | Certified B Corporation™,Unclassified,N/A,2026-08-26 08:38:53,Skipped (Unclassified)
AI Automation Engineer,Digital Waffle,N/A,N/A,2026-08-26 08:38:54,Skipped (Pre-check)
Automation Engineer,Tundra Technical Solutions,Unclassified,N/A,2026-08-26 08:38:55,Skipped (Unclassified)
Automation Engineer (Inside IR35),NES Fircroft,Unclassified,N/A,2026-08-26 08:38:57,Skipped (Unclassified)
Automation Engineer,Clear.,Unclassified,N/A,2026-08-26 08:39:45,Skipped (Unclassified)
Automation Test Manager / Automation Architect – Playwright & AWS,Cognizant,Unclassified,N/A,2026-08-26 08:39:48,Skipped (Unclassified)
Integration Automation Engineer,HCLTech,Unclassified,N/A,2026-08-26 08:39:57,Skipped (Unclassified)
Network Automation Engineer,La Fosse,Unclassified,N/A,2026-08-26 08:40:00,Skipped (Unclassified)
Network Automation Engineer,Russell Tobin,Unclassified,N/A,2026-08-26 08:40:04,Skipped (Unclassified)
Infrastructure & Cloud Platform Manager,Delaney & Bourton,N/A,N/A,2026-08-26 08:43:40,Skipped (Pre-check)
Infrastructure Manager,Bentley Whitaker Search and Selection,N/A,N/A,2026-08-26 08:43:57,Skipped (Pre-check)
Infrastructure and Network Manager - Bristol - New,RedRock Resourcing,N/A,N/A,2026-08-26 08:44:04,Skipped (Pre-check)
Information Technology Infrastructure Manager,Ascendion,N/A,N/A,2026-08-26 08:44:10,Skipped (Pre-check)
Infrastructure Systems & Cloud Manager (Global),Ingenico,N/A,N/A,2026-08-26 08:44:53,Skipped (Pre-check)
Information Technology Infrastructure Manager,Adria Solutions Ltd,Cloud / Network,cloud.pdf,2026-08-26 08:45:02,Applied
Information Technology Infrastructure Engineer,Clear.,N/A,N/A,2026-08-26 08:45:21,Skipped (Non-Europe location)
Site Reliability Engineer,Hunter Bond,Cloud / Network,cloud.pdf,2026-08-26 08:47:29,Applied
Site Reliability Engineer,Trust In SODA,Cloud / Network,cloud.pdf,2026-08-26 08:47:44,Applied
DevOps Engineer,PRIMUS Global Solutions (PRIMUS UK & Europe),N/A,N/A,2026-08-26 08:49:21,Skipped (Pre-check)
"Cloud Network Engineer - Trading Firm - £130,000-£250,000 - Remote",Hunter Bond,N/A,N/A,2026-08-26 08:49:33,Skipped (Pre-check)
Azure Cloud Infra Engineer,Infoplus Technologies UK Limited,Unclassified,N/A,2026-08-26 08:49:45,Skipped (Unclassified)
Security Cloud Engineer,Vallum Associates,N/A,N/A,2026-08-26 08:49:51,Skipped (Pre-check)
Lead Azure Cloud Engineer,Ascendion,Cloud / Network,cloud.pdf,2026-08-26 08:50:30,Applied
Infrastructure Engineer,SmartChoice International Limited,N/A,N/A,2026-08-26 08:52:08,Skipped (Pre-check)
Azure Cloud Infra Engineer,Infoplus Technologies UK Limited,Unclassified,N/A,2026-08-26 08:52:20,Skipped (Unclassified)
Infrastructure Engineer,McNally Recruitment Ltd,N/A,N/A,2026-08-26 08:52:25,Skipped (Pre-check)
Infrastructure Engineer,SearchWorks,Cloud / Network,cloud.pdf,2026-08-26 08:53:08,Applied
Infrastructure Engineer,Computappoint,N/A,N/A,2026-08-26 08:53:14,Skipped (Pre-check)
Infrastructure Engineer,Hydrogen Group,N/A,N/A,2026-08-26 08:53:19,Skipped (Pre-check)
Infrastructure Engineer,Burns Sheehan,N/A,N/A,2026-08-26 08:53:21,Skipped (Pre-check)
Senior Infrastructure Engineer,Peaple Talent,N/A,N/A,2026-08-26 08:53:22,Skipped (Pre-check)
Senior Infrastructure Engineer Azure,Client Server,Cloud / Network,cloud.pdf,2026-08-26 08:53:38,Applied
Infrastructure Engineer,Pulse Group,Cloud / Network,cloud.pdf,2026-08-26 08:53:54,Applied
Infrastructure Engineer,Adria Solutions Ltd,N/A,N/A,2026-08-26 08:53:57,Skipped (Pre-check)
Senior Infrastructure Engineer,Arrows,Cloud / Network,cloud.pdf,2026-08-26 08:54:16,Applied
Infrastructure Cloud Engineer,Tenth Revolution Group,Cloud / Network,cloud.pdf,2026-08-26 08:54:44,Applied
Infrastructure Engineer,"Halian | Managed Services, Recruitment Agency & Contract Staffing",Cloud / Network,cloud.pdf,2026-08-26 08:55:12,Applied
Infrastructure Cloud Engineer,Atrium,Cloud / Network,cloud.pdf,2026-08-26 08:55:36,Applied
Infrastructure Engineer,Atarus,Cloud / Network,cloud.pdf,2026-08-26 08:55:50,Applied
Level 3 Infrastructure Engineer,develop,Cloud / Network,cloud.pdf,2026-08-26 08:56:05,Applied
Infrastructure Engineer,Evolution Money,Cloud / Network,cloud.pdf,2026-08-26 08:56:28,Applied
DevSecOps Engineer,Tiro Partners Limited,N/A,N/A,2026-08-26 09:35:07,Skipped (Pre-check)
DevSecops Engineer,Ascendion,N/A,N/A,2026-08-26 09:35:16,Skipped (Pre-check)
DevSecOps Engineer,BOSS ERP Consulting,N/A,N/A,2026-08-26 09:35:50,Skipped (Pre-check)
Lead Platform Engineer,LinuxRecruit,N/A,N/A,2026-08-26 09:39:51,Skipped (Pre-check)
Platform Engineer (P4),Jobgether,N/A,N/A,2026-08-26 09:40:30,Skipped (Pre-check)
Platform Engineer (Ansible) – London,Gravitas Recruitment Group (Global) Ltd,N/A,N/A,2026-08-26 09:40:37,Skipped (Pre-check)
Senior Platform Engineer,Lawrence Harvey,N/A,N/A,2026-08-26 09:40:45,Skipped (Pre-check)
Senior Platform Engineer (EKS),FORT,N/A,N/A,2026-08-26 09:40:47,Skipped (Pre-check)
Platform Engineer | Remote,CodeGeniusRecruit,N/A,N/A,2026-08-26 09:40:53,Skipped (Pre-check)
Platform Engineer,Arrows,N/A,N/A,2026-08-26 09:40:59,Skipped (Pre-check)
Lead Platform Engineer - AWS,DW Search,N/A,N/A,2026-08-26 09:41:00,Skipped (Pre-check)
DevSecOps Platform Engineer,Persistent Systems,N/A,N/A,2026-08-26 09:41:01,Skipped (Pre-check)
Platform automation engineer,Cierti,Unclassified,N/A,2026-08-26 09:43:06,Skipped (Unclassified)
Network Automation Engineer - Remote,Vallum Associates,Unclassified,N/A,2026-08-26 09:43:19,Skipped (Unclassified)
Automation Engineer,MVW Technology | Certified B Corporation™,Unclassified,N/A,2026-08-26 09:43:33,Skipped (Unclassified)
Automation Engineer,Tundra Technical Solutions,Unclassified,N/A,2026-08-26 09:43:46,Skipped (Unclassified)
Automation Engineer (Inside IR35),NES Fircroft,Unclassified,N/A,2026-08-26 09:44:25,Skipped (Unclassified)
Automation Test Manager / Automation Architect – Playwright & AWS,Cognizant,Unclassified,N/A,2026-08-26 09:44:48,Skipped (Unclassified)
AI Automation Engineer,Digital Waffle,N/A,N/A,2026-08-26 09:44:50,Skipped (Pre-check)
Integration Automation Engineer,HCLTech,Unclassified,N/A,2026-08-26 09:45:16,Skipped (Unclassified)
Network Automation Engineer,La Fosse,Unclassified,N/A,2026-08-26 09:45:19,Skipped (Unclassified)
Automation Engineer,Clear.,Unclassified,N/A,2026-08-26 09:45:21,Skipped (Unclassified)
Controls & Automation Engineer,Armfield Limited,Unclassified,N/A,2026-08-26 09:45:23,Skipped (Unclassified)
Network Automation Engineer,Russell Tobin,Unclassified,N/A,2026-08-26 09:45:25,Skipped (Unclassified)
Infrastructure & Cloud Platform Manager,Delaney & Bourton,N/A,N/A,2026-08-26 09:49:22,Skipped (Pre-check)
Infrastructure Manager,Bentley Whitaker Search and Selection,N/A,N/A,2026-08-26 09:49:27,Skipped (Pre-check)
Infrastructure and Network Manager - Bristol - New,RedRock Resourcing,N/A,N/A,2026-08-26 09:49:28,Skipped (Pre-check)
Information Technology Infrastructure Manager,Ascendion,N/A,N/A,2026-08-26 09:49:29,Skipped (Pre-check)
Staff Engineer Cloud Foundations,Syngenta,Unclassified,N/A,2026-08-26 09:53:02,Skipped (Unclassified)
Azure Cloud Infra Engineer,Infoplus Technologies UK Limited,Unclassified,N/A,2026-08-26 09:53:03,Skipped (Unclassified)
Tech Lead DevOps/Cloud Engineer,Leading $30B Investment Management firm,N/A,N/A,2026-08-26 09:53:08,Skipped (Pre-check)
Azure Cloud Engineer,Levy Global,N/A,N/A,2026-08-26 09:53:09,Skipped (Pre-check)
Cloud Platform Engineer,DesScanlanITRecruitment,N/A,N/A,2026-08-26 09:53:11,Skipped (Pre-check)
Infrastructure Engineer,Adria Solutions Ltd,N/A,N/A,2026-08-26 09:54:50,Skipped (Pre-check)
Senior Infrastructure Engineer,Arrows,N/A,N/A,2026-08-26 09:55:02,Skipped (Pre-check)
Senior Cloud Engineer,Stackular,N/A,N/A,2026-08-26 09:56:24,Skipped (Non-Europe location)
Senior DevOps Engineer,BKN301,N/A,N/A,2026-08-26 09:56:38,Skipped (Non-Europe location)
DevOps Manager,Tata Consultancy Services,N/A,N/A,2026-08-26 09:56:52,Skipped (Non-Europe location)
Staff DevOps Engineer,SolarWinds,N/A,N/A,2026-08-26 09:57:07,Skipped (Non-Europe location)
DevOps Manager,Tata Consultancy Services,N/A,N/A,2026-08-26 09:59:30,Skipped (Non-Europe location)
Lead DevOps Engineer,NST Cyber - Your Trusted Enterprise CTEM Partner,N/A,N/A,2026-08-26 09:59:32,Skipped (Non-Europe location)
Staff DevOps Engineer,SolarWinds,N/A,N/A,2026-08-26 09:59:33,Skipped (Non-Europe location)
Site Reliability Engineer,Telna,N/A,N/A,2026-08-26 10:02:29,Skipped (Non-Europe location)
Senior MLOps Engineer,SPD Technology,N/A,N/A,2026-08-26 10:02:31,Skipped (Non-Europe location)
Senior Technical Product Manager (Platform & Core Engineer),DataWalk,N/A,N/A,2026-08-26 10:04:13,Skipped (Non-Europe location)
Platform Engineer (Windows),Us3 Consulting,N/A,N/A,2026-08-26 10:04:27,Skipped (Non-Europe location)
AI Infrastructure & Platform Operations Engineer (remote in the EU),Mirantis,N/A,N/A,2026-08-26 10:04:40,Skipped (Non-Europe location)
Platform Engineer,Breakthrough Talent,N/A,N/A,2026-08-26 10:05:30,Skipped (Non-Europe location)
GenAI Platform Engineer,SNI,N/A,N/A,2026-08-26 10:05:32,Skipped (Non-Europe location)
Lead Platform Engineer,Stealth Startup,Cloud / Network,cloud.pdf,2026-08-26 10:06:20,Applied
